fid,orig_fid,OBJECTID,DAMAGE_ARE,CREATED_DA,MODIFIED_D,FEATURE_US,OBSERVATIO,REGION_ID,LABEL,HOST_CODE,HOST,HOST_GROUP,HOST_GRO_1,DCA_CODE,DCA_COMMON,DAMAGE_TYP,DAMAGE_T_1,PERCENT_AF,PERCENT__1,PERCENT_MI,PERCENT_MA,PERCENT__2,NOTES,OBSERVAT_1,COLLECTION,SNAPGRID_R,SNAPGRID_C,AREA_TYPE,ACRES,STATUS,SURVEY_YEA,LEGACY_SEV,LEGACY_S_1,LEGACY_PAT,LEGACY_P_1,LEGACY_TPA,LEGACY_NO_,LEGACY_FOR,LEGACY_F_1,GRP,OBSERVAT_2,IDS_DATA_S,DATA_SOURC,US_AREA,SHAPE_Leng,SHAPE_Area,tmean,tmax,tmin,tdmean,ppt,vpdmin,vpdmax
11299,11299,278720,20082016010,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,628.2,1,2008,-1,No Data,-1,No data,5,3141,9000,MIXED CONIFERS,1,1569823,87,IDS LEGACY FEATURES,CONUS,8299.275028,2544241.524,3.376000166,9.884000778,-3.131000042,-6.356416702,461.5900269,1.494000077,10.75500011
11300,11300,278723,20082026866,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1199.6,1,2008,-1,No Data,-1,No data,10,11996,9000,MIXED CONIFERS,1,1580784,87,IDS LEGACY FEATURES,CONUS,14197.74413,4858165.134,0.062000003,7.206000328,-7.081000328,-7.543916702,818.6160278,0.656000018,8.725000381
11301,11301,278751,20052019008,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,5,1,2005,-1,No Data,-1,No data,1,5,9000,MIXED CONIFERS,1,1107455,87,IDS LEGACY FEATURES,CONUS,503.0766981,20114.44207,5.771000385,12.58700085,-1.043000102,-5.587041378,427.3780212,2.013000011,13.24200058
11302,11302,278759,20042015731,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,,SINGLE,,,,POLYGON,9.9,1,2004,-1,No Data,-1,No data,1.01,10,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,939471,87,IDS LEGACY FEATURES,CONUS,710.4859754,40121.62597,2.76300025,9.973000526,-4.446000099,-5.630224705,597.8440552,0.832000017,10.13600063
11303,11303,278787,20082027296,,,,,2,,102,Rocky Mountain bristlecone pine,,,80003,five-needle pine decline,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,40.5,1,2008,-1,No Data,-1,No data,1.24,50,9000,MIXED CONIFERS,2,1581282,87,IDS LEGACY FEATURES,CONUS,1550.693754,163953.4417,3.516000271,9.671000481,-2.638000011,-6.942858219,697.5080566,1.75300014,10.60200024
11304,11304,278805,20112011205,,,,,2,,93,Engelmann spruce,,,11009,spruce beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,25.25,1,2011,-1,No Data,-1,No data,3.97,100,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,2257599,87,IDS LEGACY FEATURES,CONUS,1363.21261,102197.8492,0.291000009,6.736000538,-6.153000355,-7.145933151,868.5290527,0.644000053,7.86400032
11305,11305,278807,20102005185,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,699.2,1,2010,-1,No Data,-1,No data,3,2098,9000,MIXED CONIFERS,1,1959596,87,IDS LEGACY FEATURES,CONUS,7028.204635,2831949.765,6.086000443,12.85700035,-0.683000028,-5.600699902,527.1600342,1.960000038,13.15000057
11306,11306,278811,20072047801,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,,SINGLE,,,,POLYGON,175.1,1,2007,-1,No Data,-1,No data,5,876,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1423386,87,IDS LEGACY FEATURES,CONUS,3762.3447,709256.0895,3.387000084,9.865000725,-3.089000225,-5.625566483,503.6520386,1.209000111,10.7310009
11307,11307,278813,20062013345,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,35.2,1,2006,-1,No Data,-1,No data,2.84,100,9000,MIXED CONIFERS,1,1253533,87,IDS LEGACY FEATURES,CONUS,1589.315964,142443.4818,3.394000053,11.18000031,-4.392000198,-6.044724941,445.0540161,1.112000108,12.13500023
11308,11308,278817,19972002562,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,5-500,SINGLE,,,,POLYGON,11.4,1,1997,-1,No Data,-1,No data,1.4,16,9000,MIXED CONIFERS,1,21930,87,IDS LEGACY FEATURES,CONUS,923.3323714,46300.76156,4.202000141,10.92300034,-2.519000053,-4.896824837,501.4510193,1.247000098,10.44800091
11309,11309,278824,20112011029,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,495.33,1,2011,-1,No Data,-1,No data,10,4950,9000,MIXED CONIFERS,2,2257413,87,IDS LEGACY FEATURES,CONUS,7059.711747,2004558.564,4.81400013,11.00600052,-1.376000047,-5.909124851,666.5730591,1.816000104,11.53200054
11310,11310,278833,20102005720,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,348.7,1,2010,-1,No Data,-1,No data,3,1046,9000,MIXED CONIFERS,1,1960216,87,IDS LEGACY FEATURES,CONUS,8310.453946,1412189.333,6.515000343,12.8010006,0.229000017,-5.059557915,512.1600342,2.293000221,12.86900043
11311,11311,278903,20112011271,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,820.44,1,2011,-1,No Data,-1,No data,25,20495,9000,MIXED CONIFERS,2,2257682,87,IDS LEGACY FEATURES,CONUS,9145.750968,3320247.713,6.800000191,12.7850008,0.815000057,-5.067183495,570.9250488,2.440000057,13.0340004
11312,11312,278919,20042016299,,,,,2,,108,lodgepole pine,,,11029,pine engraver,2,Mortality,,,,,,,SINGLE,,,,POLYGON,9.9,1,2004,-1,No Data,-1,No data,1.01,10,9000,MIXED CONIFERS,1,940058,87,IDS LEGACY FEATURES,CONUS,710.6752818,40132.53708,4.507000446,10.50200081,-1.486000061,-6.667908192,766.2280273,1.864000082,10.33000088
11313,11313,278946,20092006154,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,53.4,1,2009,-1,No Data,-1,No data,0.94,50,9000,MIXED CONIFERS,1,1742455,87,IDS LEGACY FEATURES,CONUS,1791.969652,216155.4668,5.30700016,12.21600056,-1.601000071,-4.647741318,512.4430542,1.338000059,12.22700024
11314,11314,279018,20102008925,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.7,1,2010,-1,No Data,-1,No data,0.58,1,9000,MIXED CONIFERS,1,1963602,87,IDS LEGACY FEATURES,CONUS,467.1734909,7043.082717,7.786000252,14.19000053,1.382000089,-4.057516575,453.7110291,2.452000141,14.34000111
11315,11315,279045,20062013763,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,,SINGLE,,,,POLYGON,297.8,1,2006,-1,No Data,-1,No data,5,1489,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1253953,87,IDS LEGACY FEATURES,CONUS,4619.858892,1206038.153,1.175999999,7.944000244,-5.59100008,-7.659741402,624.2200317,1.351000071,9.17400074
11316,11316,279065,20092009992,,,,,2,,102,Rocky Mountain bristlecone pine,,,80003,five-needle pine decline,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,32.2,1,2009,-1,No Data,-1,No data,1.55,50,9000,MIXED CONIFERS,2,1746608,87,IDS LEGACY FEATURES,CONUS,1428.196479,130290.3459,2.502000093,8.413000107,-3.407000065,-7.64612484,723.1670532,1.477000117,9.274000168
11317,11317,279072,20062014338,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2006,-1,No Data,-1,No data,0.53,1,9000,MIXED CONIFERS,1,1254529,87,IDS LEGACY FEATURES,CONUS,314.6712369,7853.490588,5.43500042,11.5350008,-0.663000047,-6.642066479,584.2510376,2.193000078,12.07500076
11318,11318,279086,20102009490,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,198.7,1,2010,-1,No Data,-1,No data,10,1987,9000,MIXED CONIFERS,1,1964188,87,IDS LEGACY FEATURES,CONUS,6122.962647,804673.7287,4.961000443,11.35300064,-1.42900002,-5.607458115,573.1300049,1.703000069,11.92200089
11319,11319,279089,20052018473,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,9.9,1,2005,-1,No Data,-1,No data,1.01,10,9000,MIXED CONIFERS,1,1106920,87,IDS LEGACY FEATURES,CONUS,710.4662777,40126.51834,2.657000065,10.21600056,-4.901000023,-5.84468317,524.9420166,0.844000041,10.91200066
11320,11320,279092,20052018788,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2005,-1,No Data,-1,No data,1.58,3,9000,MIXED CONIFERS,1,1107235,87,IDS LEGACY FEATURES,CONUS,314.7115394,7869.248173,3.550000191,10.88400078,-3.782000065,-5.770191669,548.6040039,1.144000053,11.43600082
11321,11321,279150,20062013782,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,5,1,2006,-1,No Data,-1,No data,1,5,9000,MIXED CONIFERS,1,1253972,87,IDS LEGACY FEATURES,CONUS,502.8239596,20094.72932,4.434000015,10.88200092,-2.013000011,-7.04161644,468.980011,1.987000108,11.75200081
11322,11322,279222,20062014401,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,5,1,2006,-1,No Data,-1,No data,1,5,9000,MIXED CONIFERS,1,1254592,87,IDS LEGACY FEATURES,CONUS,502.7160671,20088.60778,5.419000149,11.26600075,-0.428000033,-6.471574783,616.6990356,2.403000116,11.7680006
11323,11323,279235,20082015955,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,3.5,1,2008,-1,No Data,-1,No data,1.42,5,9000,MIXED CONIFERS,1,1569768,87,IDS LEGACY FEATURES,CONUS,482.54274,14214.21292,0.457000017,6.668000221,-5.754000187,-7.353449821,728.1360474,0.941000044,8.190999985
11324,11324,279271,20082015947,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,34.6,1,2008,-1,No Data,-1,No data,1,35,9000,MIXED CONIFERS,1,1569760,87,IDS LEGACY FEATURES,CONUS,2133.174596,140266.2971,2.42200017,9.705000877,-4.860000134,-6.445891857,518.1640015,0.958000064,10.66700077
11325,11325,279282,20082027680,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,0.9,1,2008,-1,No Data,-1,No data,11.1,10,9000,MIXED CONIFERS,1,1581722,87,IDS LEGACY FEATURES,CONUS,219.7291251,3831.833237,4.692000389,11.49400043,-2.10800004,-6.785908222,499.7610168,1.767000079,12.30500031
11326,11326,279283,20112011292,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,2032.29,1,2011,-1,No Data,-1,No data,25,50773,9000,MIXED CONIFERS,1,2257708,87,IDS LEGACY FEATURES,CONUS,21641.32964,8224437.013,2.292000055,8.525000572,-3.93900013,-6.293824673,667.7970581,1.072000027,9.311000824
11327,11327,279304,20102012063,,,,,2,,93,Engelmann spruce,,,11009,spruce beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,90.5,1,2010,-1,No Data,-1,No data,0.55,50,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1967567,87,IDS LEGACY FEATURES,CONUS,2315.084311,366325.5671,0.970000029,7.416000366,-5.474000454,-6.791541576,880.9610596,0.743000031,8.487000465
11328,11328,279314,20082027290,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,43,1,2008,-1,No Data,-1,No data,11.63,500,9000,MIXED CONIFERS,1,1581274,87,IDS LEGACY FEATURES,CONUS,1539.227556,174125.965,2.822000027,8.832000732,-3.187000036,-7.258024693,748.6200562,1.625000119,9.950000763
11329,11329,279333,20002005553,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,4.9,1,2000,-1,No Data,-1,No data,1.02,5,9000,MIXED CONIFERS,1,257176,87,IDS LEGACY FEATURES,CONUS,502.3366378,20003.58839,7.856000423,14.43900108,1.274000049,-4.269183159,418.5050049,2.43900013,14.57300091
11330,11330,279355,20082027950,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,0.9,1,2008,-1,No Data,-1,No data,1.11,1,9000,MIXED CONIFERS,1,1582004,87,IDS LEGACY FEATURES,CONUS,219.7286941,3831.863306,3.684000254,10.22500038,-2.855000019,-6.592416286,525.1390381,1.566000104,11.34300041
11331,11331,279386,20102012583,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,12.4,1,2010,-1,No Data,-1,No data,8.06,100,9000,MIXED CONIFERS,1,1968126,87,IDS LEGACY FEATURES,CONUS,888.9071956,50270.27731,2.758000135,10.3210001,-4.804000378,-5.41159153,533.3150024,0.711000025,10.85000038
11332,11332,279421,20102012883,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,577.3,1,2010,-1,No Data,-1,No data,10,5773,9000,MIXED CONIFERS,2,1968428,87,IDS LEGACY FEATURES,CONUS,7416.149196,2337902.647,4.055000305,10.51500034,-2.403000116,-5.218675137,546.3670044,1.243000031,10.90500069
11333,11333,279450,20102012062,,,,,2,,93,Engelmann spruce,,,11009,spruce beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,29,1,2010,-1,No Data,-1,No data,1.72,50,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1967566,87,IDS LEGACY FEATURES,CONUS,1415.047921,117455.6566,2.386000156,8.817000389,-4.044000149,-6.104516506,678.9900513,1.017000079,9.584000587
11334,11334,279492,20062014580,,,,,2,,113,limber pine,,,80003,five-needle pine decline,2,Mortality,,,,,,"DCA changed 11006 to 80003, host 113",SINGLE,,,,POLYGON,71.4,1,2006,-1,No Data,-1,No data,0.7,50,9000,MIXED CONIFERS,1,1254771,87,IDS LEGACY FEATURES,CONUS,1990.152287,289049.2101,4.183000088,10.31900024,-1.951000094,-6.681941509,678.3330078,1.90200007,10.76500034
11335,11335,279495,20102012420,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,667,1,2010,-1,No Data,-1,No data,5,3335,9000,MIXED CONIFERS,1,1967940,87,IDS LEGACY FEATURES,CONUS,6888.673503,2701360.312,7.305000305,14.60800076,0.003,-3.501133204,417.5820313,1.70600009,14.927001
11336,11336,279508,20102012694,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,172.6,1,2010,-1,No Data,-1,No data,10,1726,9000,MIXED CONIFERS,1,1968237,87,IDS LEGACY FEATURES,CONUS,3967.041409,698750.887,1.481000066,8.077000618,-5.11400032,-6.330758095,943.8790283,0.77700001,8.959000587
11337,11337,279574,20102012279,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,896,1,2010,-1,No Data,-1,No data,10,8960,9000,MIXED CONIFERS,1,1967786,87,IDS LEGACY FEATURES,CONUS,8665.108596,3628719.182,6.465000153,13.59400082,-0.661000013,-4.237591743,410.7530212,1.610000134,13.91900063
11338,11338,279599,20102012588,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,7.9,1,2010,-1,No Data,-1,No data,12.65,100,9000,MIXED CONIFERS,1,1968131,87,IDS LEGACY FEATURES,CONUS,891.0458461,32061.37069,2.252000093,9.61700058,-5.113000393,-5.646208286,542.0240479,0.574000001,10.17100048
11339,11339,279613,20102013084,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,186.9,1,2010,-1,No Data,-1,No data,3,561,9000,MIXED CONIFERS,1,1968639,87,IDS LEGACY FEATURES,CONUS,3669.926696,756797.0738,0.586000025,6.93200016,-5.758000374,-6.838258266,945.585022,0.703000009,8.125
11340,11340,279617,20082027311,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,,SINGLE,,,,POLYGON,384.8,1,2008,-1,No Data,-1,No data,10,3848,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1581300,87,IDS LEGACY FEATURES,CONUS,4900.726829,1558367.833,0.344000012,6.267000198,-5.577000141,-9.317957878,879.6890259,1.66200006,8.105000496
11341,11341,279628,20092006451,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,546.9,1,2009,-1,No Data,-1,No data,0.5,273,9000,MIXED CONIFERS,1,1742780,87,IDS LEGACY FEATURES,CONUS,5950.188658,2214947.227,6.58700037,12.96600056,0.209000006,-5.191483021,508.2870178,2.239000082,13.11800098
11342,11342,279642,20102005352,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,740,1,2010,-1,No Data,-1,No data,1,740,9000,MIXED CONIFERS,1,1959819,87,IDS LEGACY FEATURES,CONUS,9564.969958,2997088.054,5.28000021,12.00200081,-1.442000031,-6.225599766,514.3190308,1.845000029,12.46800041
11343,11343,279660,20102013212,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,718.5,1,2010,-1,No Data,-1,No data,3,2156,9000,MIXED CONIFERS,1,1968767,87,IDS LEGACY FEATURES,CONUS,6591.068923,2909836.019,3.693000078,10.30000019,-2.914000034,-5.39432478,575.7210083,1.112000108,10.78700066
11344,11344,279669,20082027337,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,440.2,1,2008,-1,No Data,-1,No data,5,2201,9000,MIXED CONIFERS,1,1581332,87,IDS LEGACY FEATURES,CONUS,5292.934821,1782587.283,4.082000256,10.37200069,-2.208000183,-7.244541645,546.5910034,1.953000069,11.27700043
11345,11345,279675,20062013789,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,,SINGLE,,,,POLYGON,9.9,1,2006,-1,No Data,-1,No data,1.01,10,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1253979,87,IDS LEGACY FEATURES,CONUS,710.0251946,40085.25065,0.479000032,6.907000542,-5.949000359,-8.427149773,620.651001,1.410000086,8.336000443
11346,11346,279756,20022007169,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2002,-1,No Data,-1,No data,1.05,2,9000,MIXED CONIFERS,1,566908,87,IDS LEGACY FEATURES,CONUS,314.3309266,7847.695443,6.98900032,14.27300072,-0.295000017,-5.29460001,314.9910278,2.384000063,15.32600117
11347,11347,279761,20062013406,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,,SINGLE,,,,POLYGON,24.8,1,2006,-1,No Data,-1,No data,2.02,50,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1253595,87,IDS LEGACY FEATURES,CONUS,1124.749234,100607.7672,1.900000095,8.391000748,-4.590000153,-6.753124714,673.2460327,1.334000111,9.255000114
11348,11348,279773,20092002761,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,12.6,1,2009,-1,No Data,-1,No data,10,126,9000,MIXED CONIFERS,2,1738622,87,IDS LEGACY FEATURES,CONUS,912.4579813,51212.7599,1.38500011,7.43200016,-4.660000324,-6.837591648,785.5980225,0.952000022,8.42800045
11349,11349,279792,20072048337,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,54.8,1,2007,-1,No Data,-1,No data,1.82,100,9000,MIXED CONIFERS,1,1423980,87,IDS LEGACY FEATURES,CONUS,2183.404295,221999.1267,3.570000172,9.944000244,-2.803000212,-5.381366253,646.9050293,1.257000089,10.60400009
11350,11350,279795,20092002760,,,,,2,,93,Engelmann spruce,,,11009,spruce beetle,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,14.6,1,2009,-1,No Data,-1,No data,1.71,25,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1738619,87,IDS LEGACY FEATURES,CONUS,1177.436215,58951.30085,1.720000029,7.755000591,-4.315000057,-6.908383369,729.7080078,1.086000085,8.753000259
11351,11351,279801,20082026911,,,,,2,,746,quaking aspen,,,80001,aspen defoliation,2,Mortality,,,,,,75-H,SINGLE,,,,POLYGON,9.8,1,2008,2,High (> 50% defol.),-1,No data,-1,-1,910,Aspen,1,1580831,87,IDS LEGACY FEATURES,CONUS,739.3674443,39522.0257,4.322000027,10.90600014,-2.261000156,-6.189624786,497.4910278,1.666000128,11.71500015
11352,11352,279802,20052019678,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2005,-1,No Data,-1,No data,0.53,1,9000,MIXED CONIFERS,1,1108126,87,IDS LEGACY FEATURES,CONUS,314.7304977,7870.060155,7.24200058,13.93200111,0.553000033,-5.313166618,528.1470337,2.620000124,14.1970005
11353,11353,279811,20082016161,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,28.3,1,2008,-1,No Data,-1,No data,0.87,25,9000,MIXED CONIFERS,1,1569976,87,IDS LEGACY FEATURES,CONUS,1294.747858,114452.6962,1.960000038,8.341000557,-4.419000149,-7.157766342,588.598999,1.271000028,9.502000809
11354,11354,279822,20072048739,,,,,2,,102,Rocky Mountain bristlecone pine,,,80003,five-needle pine decline,2,Mortality,,,,,,,MULTIPLE,,,,POLYGON,273.4,1,2007,-1,No Data,-1,No data,2.5,684,9000,MIXED CONIFERS,2,1424434,87,IDS LEGACY FEATURES,CONUS,4067.257145,1107117.774,3.115000248,9.069000244,-2.838000059,-6.767924786,795.9180298,1.767000079,9.734000206
11355,11355,279825,20092002365,,,,,2,,108,lodgepole pine,,,11029,pine engraver,2,Mortality,,,,,,,SINGLE,,,,POLYGON,13.9,1,2009,-1,No Data,-1,No data,7.19,100,9000,MIXED CONIFERS,1,1738204,87,IDS LEGACY FEATURES,CONUS,902.8675888,56128.59607,6.852000237,13.16800022,0.536000013,-4.91936636,551.6730347,2.458000183,12.94300079
11356,11356,279863,20072040052,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,10.2,1,2007,-1,No Data,-1,No data,0.98,10,9000,MIXED CONIFERS,1,1415457,87,IDS LEGACY FEATURES,CONUS,748.2122663,41375.99626,4.092000008,10.86400032,-2.679000139,-5.033016682,476.3240356,1.222000003,11.40500069
11357,11357,279955,19972002635,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,11(total of 25),SINGLE,,,,POLYGON,5.8,1,1997,-1,No Data,-1,No data,0.87,5,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,22003,87,IDS LEGACY FEATURES,CONUS,577.3032229,23337.50898,2.045000076,8.694000244,-4.603000164,-6.014100075,551.6060181,0.974000037,8.969000816
11358,11358,279992,20112009512,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,55.26,1,2011,-1,No Data,-1,No data,5,276,9000,MIXED CONIFERS,1,2255873,87,IDS LEGACY FEATURES,CONUS,1732.13115,223645.8322,6.078000069,12.29100037,-0.133000001,-5.625782967,573.5150146,2.180000067,12.76100063
11359,11359,280060,20052018456,,,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,1.9,1,2005,-1,No Data,-1,No data,0.53,1,9000,MIXED CONIFERS,1,1106903,87,IDS LEGACY FEATURES,CONUS,314.7204364,7869.739445,4.327000141,11.0340004,-2.379000187,-5.418941498,441.0150146,1.528000116,11.41600037
11360,11360,280062,20102009802,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,632.5,1,2010,-1,No Data,-1,No data,3,1898,9000,MIXED CONIFERS,1,1964512,87,IDS LEGACY FEATURES,CONUS,9072.301747,2561379.048,2.492000103,8.515000343,-3.53000021,-7.515583038,800.6540527,1.501000047,9.298000336
11361,11361,280077,20052018903,,,,,2,,122,ponderosa pine,,,11029,pine engraver,2,Mortality,,,,,,"changed to ""14""; 12/29/05 EJ",SINGLE,,,,POLYGON,1.9,1,2005,-1,No Data,-1,No data,0.53,1,9000,MIXED CONIFERS,1,1107350,87,IDS LEGACY FEATURES,CONUS,314.7289725,7870.094846,7.977000237,14.8930006,1.061000109,-3.956424952,418.0830078,2.506000042,15.34300041
11362,11362,280080,20112005032,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,440.42,1,2011,-1,No Data,-1,No data,10,4401,9000,MIXED CONIFERS,1,2251230,87,IDS LEGACY FEATURES,CONUS,6134.237973,1782349.501,2.643000126,9.493000031,-4.207000256,-5.550199986,638.6150513,0.934000015,10.04300022
11363,11363,280112,20052019824,,,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,,,,,,changed to 11; EJ 12/29/05,SINGLE,,,,POLYGON,13.7,1,2005,-1,No Data,-1,No data,3.65,50,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,1108280,87,IDS LEGACY FEATURES,CONUS,942.4098283,55513.20097,3.209000111,9.411000252,-2.992000103,-7.013724804,786.9780273,1.667000055,9.950000763
11364,11364,280135,20072047996,,,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,,,,,,,SINGLE,,,,POLYGON,39.4,1,2007,-1,No Data,-1,No data,5.08,200,9000,MIXED CONIFERS,1,1423609,87,IDS LEGACY FEATURES,CONUS,1652.169361,159384.8509,3.906000137,12.21700096,-4.404000282,-4.847974777,459.1360168,0.688000023,12.85700035
